comment_id,comment_text,is_toxic
5607,"What a wonderful post, thank you!",0
9272,"Nicely written post, very engaging.",0
4079,"No one likes you, you're just a fool.",1
3269,This is such a pathetic attempt.,1
5150,"Excellent work, really appreciate it!",0
2487,"What nonsense, you're clearly misinformed.",1
1709,"You must be kidding, how can you be so dumb?",1
8858,Really informative and thoughtful post.,0
9438,I completely disagree with this!,0
7181,Really informative and thoughtful post.,0
2523,"No one likes you, you're just a fool.",1
7342,"Amazing work, really loved your thoughts!",0
6991,"Wow, this really changed my perspective, thank you!",0
1390,"What a load of rubbish, you should be ashamed.",1
3695,This is absolutely terrible.,1
9684,Keep up the good work!,0
7899,"Amazing work, really loved your thoughts!",0
9015,"Amazing work, really loved your thoughts!",0
2201,"This is just stupid, what are you even talking about?",1
3392,"You must be kidding, how can you be so dumb?",1
3273,"What nonsense, you're clearly misinformed.",1
5275,Very well articulated and respectful opinion.,0
5449,"What a wonderful post, thank you!",0
5939,"Amazing work, really loved your thoughts!",0
8479,"Wow, this really changed my perspective, thank you!",0
2621,How can someone be so ridiculous?,1
3858,"You must be kidding, how can you be so dumb?",1
1538,"This is so dumb, I can't believe it.",1
8490,I completely disagree with this!,0
8257,"Fantastic article, very enlightening!",0
5618,Well expressed and thoughtful opinion.,0
3903,"Just stop already, your point makes no sense.",1
7200,"Fantastic article, very enlightening!",0
170,"No one likes you, you're just a fool.",1
4199,"You're such a loser, get a life.",1
6946,Keep up with the good content!,0
296,"Just stop already, your point makes no sense.",1
5658,"Fantastic job, very enlightening!",0
4127,This is the most ignorant thing I've ever read.,1
7967,Keep up the good work!,0
3822,"You're such a loser, get a life.",1
6530,Really informative and thoughtful post.,0
5282,I don't agree with this statement.,0
6926,"Excellent work, really appreciate it!",0
7313,"Fantastic job, very enlightening!",0
2446,"You must be kidding, how can you be so dumb?",1
5243,"What a wonderful post, thank you!",0
6223,Well expressed and thoughtful opinion.,0
1939,"You must be kidding, how can you be so dumb?",1
4072,This is the most ignorant thing I've ever read.,1
5062,Keep up with the good content!,0
9077,I completely disagree with this!,0
6669,"Excellent work, really appreciate it!",0
9148,"Excellent work, really appreciate it!",0
5547,Really informative and thoughtful post.,0
9030,Very well articulated and respectful opinion.,0
6253,"Such an insightful comment, great job!",0
9691,"Your perspective really made me think, thank you!",0
3914,"What nonsense, you're clearly misinformed.",1
8278,Thank you for this wonderful article!,0
9568,"Such an insightful comment, great job!",0
606,"Just shut up already, enough with your nonsense.",1
4404,"No one likes you, you're just a fool.",1
2030,"Shut up, no one wants to hear your opinion.",1
6396,"Such a brilliant comment, well done!",0
144,"Just stop already, your point makes no sense.",1
9266,Keep up with the good content!,0
1112,"Just shut up already, enough with your nonsense.",1
9357,"Great post, very well written.",0
6099,"Such a brilliant comment, well done!",0
9389,"Such an insightful comment, great job!",0
9507,"Such an insightful comment, great job!",0
6349,Well expressed and thoughtful opinion.,0
4633,"You're an idiot, no one likes you.",1
2255,"This is so dumb, I can't believe it.",1
6998,I completely disagree with this!,0
3259,"Be quiet, no one cares what you think.",1
9903,"Such a brilliant comment, well done!",0
1394,"You're such a loser, get a life.",1
3594,How can someone be so ridiculous?,1
7406,"Wow, this really changed my perspective, thank you!",0
9229,"What a wonderful post, thank you!",0
1689,How can someone be so ridiculous?,1
8156,Well expressed and thoughtful opinion.,0
2155,This is absolutely terrible.,1
9218,Really informative and thoughtful post.,0
3488,This is absolutely terrible.,1
1959,"Shut up, no one wants to hear your opinion.",1
2409,"Shut up, no one wants to hear your opinion.",1
2203,"No one likes you, you're just a fool.",1
5970,Well expressed and thoughtful opinion.,0
3413,"You're worthless, get a life.",1
8957,"Fantastic job, very enlightening!",0
5754,"Fantastic job, very enlightening!",0
2704,How can someone be so ridiculous?,1
9393,Well expressed and thoughtful opinion.,0
4783,"You're such a loser, get a life.",1
619,This is absolutely terrible.,1
5259,"Great post, very well written.",0
780,"Shut up, no one wants to hear your opinion.",1
5145,"What a wonderful post, thank you!",0
1499,"You're an idiot, no one likes you.",1
5184,"Fantastic article, very enlightening!",0
8828,Thank you for this wonderful article!,0
6683,Very informative and well researched.,0
1136,How can someone be so ridiculous?,1
1173,"Shut up, no one wants to hear your opinion.",1
6252,Thank you for this wonderful article!,0
50,"Just shut up already, enough with your nonsense.",1
2241,"What nonsense, you're clearly misinformed.",1
725,How can someone be so ridiculous?,1
2486,"What nonsense, you're clearly misinformed.",1
6882,Really informative and thoughtful post.,0
5181,Keep up the good work!,0
1783,"Shut up, no one wants to hear your opinion.",1
1823,"Be quiet, no one cares what you think.",1
4870,"What a load of rubbish, you should be ashamed.",1
4250,"What nonsense, you're clearly misinformed.",1
4182,"This is so dumb, I can't believe it.",1
8048,Well expressed and thoughtful opinion.,0
7251,Well expressed and thoughtful opinion.,0
8838,Thank you for this wonderful article!,0
1958,"You're an idiot, no one likes you.",1
7970,"Excellent work, really appreciate it!",0
7963,Very well articulated and respectful opinion.,0
196,"This is so dumb, I can't believe it.",1
5197,"What a wonderful post, thank you!",0
2593,"No one likes you, you're just a fool.",1
6862,I completely disagree with this!,0
4111,"This is just stupid, what are you even talking about?",1
5044,"Great post, very well written.",0
763,"Be quiet, no one cares what you think.",1
3839,"What a load of rubbish, you should be ashamed.",1
8529,"Wow, this really changed my perspective, thank you!",0
3456,"This is so dumb, I can't believe it.",1
3588,This is the most ignorant thing I've ever read.,1
5386,"Wow, this really changed my perspective, thank you!",0
6681,"Excellent work, really appreciate it!",0
5225,"Your perspective really made me think, thank you!",0
6256,"Such an insightful comment, great job!",0
3623,"You're an idiot, no one likes you.",1
6983,"Your perspective really made me think, thank you!",0
4550,This is so ignorant and offensive.,1
8413,"Great post, very well written.",0
6645,Keep up the good work!,0
9843,Very informative and well researched.,0
4084,This is so ignorant and offensive.,1
9153,"Your perspective really made me think, thank you!",0
8332,Really informative and thoughtful post.,0
4950,"No one likes you, you're just a fool.",1
4533,This is absolutely terrible.,1
1744,How can someone be so ridiculous?,1
3503,This is the most ignorant thing I've ever read.,1
9963,"Nicely written post, very engaging.",0
1940,This is absolutely terrible.,1
7021,Thank you for this wonderful article!,0
1299,"What nonsense, you're clearly misinformed.",1
990,"Just shut up already, enough with your nonsense.",1
5656,Thank you for this wonderful article!,0
7423,"Fantastic job, very enlightening!",0
3721,"Just shut up already, enough with your nonsense.",1
2850,"Shut up, no one wants to hear your opinion.",1
2399,"No one likes you, you're just a fool.",1
537,"Just stop already, your point makes no sense.",1
3599,"No one likes you, you're just a fool.",1
4305,"You're an idiot, no one likes you.",1
6155,"Fantastic job, very enlightening!",0
2484,How can someone be so ridiculous?,1
8774,"What a wonderful post, thank you!",0
3406,"Just shut up already, enough with your nonsense.",1
9253,"Great post, very well written.",0
2670,"What nonsense, you're clearly misinformed.",1
9354,Well expressed and thoughtful opinion.,0
667,"You're worthless, get a life.",1
9213,Very informative and well researched.,0
6181,"Your perspective really made me think, thank you!",0
8454,I don't agree with this statement.,0
4147,"Just stop already, your point makes no sense.",1
5209,"Wow, this really changed my perspective, thank you!",0
5398,"Fantastic article, very enlightening!",0
8698,"Such a brilliant comment, well done!",0
7031,Well expressed and thoughtful opinion.,0
1099,"You must be kidding, how can you be so dumb?",1
2557,"Shut up, no one wants to hear your opinion.",1
6860,"Your perspective really made me think, thank you!",0
849,"Just shut up already, enough with your nonsense.",1
456,This is so ignorant and offensive.,1
107,"What a load of rubbish, you should be ashamed.",1
1793,"You're such a loser, get a life.",1
112,"Be quiet, no one cares what you think.",1
2794,This is the most ignorant thing I've ever read.,1
9055,"Fantastic job, very enlightening!",0
295,This is the most ignorant thing I've ever read.,1
8784,Keep up with the good content!,0
9748,"Fantastic article, very enlightening!",0
3319,This is absolutely terrible.,1
626,This is absolutely terrible.,1
1137,This is so ignorant and offensive.,1
7955,"Such a brilliant comment, well done!",0
2466,"Be quiet, no one cares what you think.",1
1134,"What nonsense, you're clearly misinformed.",1
3476,"What nonsense, you're clearly misinformed.",1
49,"Just stop already, your point makes no sense.",1
1667,"This is so dumb, I can't believe it.",1
3689,"Shut up, no one wants to hear your opinion.",1
8102,"Such a brilliant comment, well done!",0
5482,I completely disagree with this!,0
5168,"Amazing work, really loved your thoughts!",0
2787,"What a load of rubbish, you should be ashamed.",1
5415,Well expressed and thoughtful opinion.,0
173,"This is so dumb, I can't believe it.",1
2687,"You must be kidding, how can you be so dumb?",1
8200,Thank you for this wonderful article!,0
1578,"You're an idiot, no one likes you.",1
3585,"You're such a loser, get a life.",1
3211,"You're such a loser, get a life.",1
6570,Keep up with the good content!,0
7884,Really informative and thoughtful post.,0
4949,"This is so dumb, I can't believe it.",1
7085,Thank you for this wonderful article!,0
9615,"Fantastic job, very enlightening!",0
3318,"You're an idiot, no one likes you.",1
3638,This is such a pathetic attempt.,1
823,"Just shut up already, enough with your nonsense.",1
9116,"Excellent work, really appreciate it!",0
7587,"Such a brilliant comment, well done!",0
3370,"You're such a loser, get a life.",1
4309,This is absolutely terrible.,1
3626,"What nonsense, you're clearly misinformed.",1
1915,"You're an idiot, no one likes you.",1
6562,"Such an insightful comment, great job!",0
206,"You're such a loser, get a life.",1
7668,Very informative and well researched.,0
5429,"Amazing work, really loved your thoughts!",0
4087,This is such a pathetic attempt.,1
7116,"Fantastic article, very enlightening!",0
251,"This is just stupid, what are you even talking about?",1
3364,"You're such a loser, get a life.",1
8134,Very well articulated and respectful opinion.,0
